frame_index,var_of_laplacian
6003,533.776
6004,475.521
6005,515.716
6006,549.490
6007,534.423
6008,592.342
6009,538.963
6010,493.904
6011,504.196
6012,469.685
6013,501.256
6014,461.749
6015,436.169
6016,429.741
6017,391.881
6018,435.147
6019,437.843
6020,440.162
6021,445.291
6022,487.595
6023,496.766
6024,416.553
6025,410.251
6026,432.274
6027,485.008
6028,504.290
6029,491.450
6030,539.404
6031,507.476
6032,593.707
6033,591.792
6034,583.192
6035,599.919
6036,694.396
6037,648.059
6038,770.523
6039,737.512
6040,724.104
6041,677.755
6042,630.714
6043,637.893
6044,628.149
6045,634.874
6046,620.435
6047,613.484
6048,534.558
6049,540.391
6050,562.823
6051,512.745
6052,523.696
6053,544.158
6054,520.205
6055,555.593
6056,563.834
6057,568.149
6058,574.699
6059,591.548
6060,605.522
6061,629.584
6062,662.335
6063,697.958
6064,719.514
6065,740.735
6066,761.733
6067,772.569
6068,792.571
6069,810.614
6070,820.008
6071,823.596
6072,833.610
6073,835.691
6074,839.101
6075,839.796
6076,841.161
6077,841.014
6078,849.290
6079,851.672
6080,839.880
6081,824.862
6082,813.691
6083,769.263
6084,772.147
6085,766.683
6086,751.066
6087,712.058
6088,697.231
6089,693.766
6090,702.706
6091,705.114
6092,704.535
6093,721.282
6094,709.718
6095,679.173
6096,648.896
6097,643.418
6098,639.553
6099,659.359
6100,686.537
6101,698.316
6102,722.726
6103,708.905
6104,684.241
6105,664.354
6106,642.308
6107,637.567
6108,639.877
6109,664.986
6110,668.862
6111,666.625
6112,668.487
6113,654.085
6114,637.060
6115,597.057
6116,530.051
6117,504.504
6118,482.834
6119,471.766
6120,466.745
6121,464.338
6122,466.483
6123,469.581
6124,455.716
6125,454.087
6126,439.816
6127,436.778
6128,422.388
6129,420.234
6130,418.404
6131,425.002
6132,423.809
6133,421.146
6134,414.884
6135,411.990
6136,407.783
6137,404.096
6138,405.243
6139,410.774
6140,418.551
6141,420.787
6142,428.847
6143,433.657
6144,455.155
6145,456.087
6146,463.239
6147,466.578
6148,468.348
6149,489.305
6150,501.079
6151,515.690
6152,539.685
6153,568.631
6154,596.360
6155,612.808
6156,619.700
6157,644.851
6158,665.027
6159,706.593
6160,716.174
6161,692.684
6162,666.104
6163,611.378
6164,606.211
6165,607.997
6166,625.034
6167,635.434
6168,724.714
6169,692.074
6170,628.548
6171,643.732
6172,624.996
6173,585.890
6174,658.050
6175,677.808
6176,759.912
6177,760.430
6178,769.990
6179,790.905
6180,792.022
6181,782.204
6182,798.314
6183,697.888
6184,675.263
6185,656.738
6186,528.584
6187,458.878
6188,391.616
6189,316.141
6190,389.791
6191,408.214
6192,321.606
6193,297.919
6194,269.691
6195,285.775
6196,279.280
6197,294.241
6198,368.696
6199,322.666
6200,246.800
6201,314.334
6202,385.392
6203,197.100
6204,570.012
6205,595.885
6206,520.623
6207,611.020
6208,427.455
6209,380.058
6210,545.011
6211,390.986
6212,217.127
6213,253.819
6214,391.951
6215,144.961
6216,231.155
6217,262.321
6218,265.784
6219,268.133
6220,260.781
6221,305.470
6222,308.729
6223,238.789
6224,364.210
6225,374.381
6226,363.406
6227,400.673
6228,417.047
6229,376.467
6230,468.142
6231,497.185
6232,495.002
6233,521.399
6234,547.546
6235,568.165
6236,585.247
6237,598.466
6238,639.215
6239,702.937
6240,710.175
6241,806.882
6242,895.993
6243,919.628
6244,934.103
6245,939.566
6246,890.913
6247,868.484
6248,816.190
6249,800.220
6250,612.609
6251,598.170
6252,570.540
6253,670.768
6254,566.523
6255,582.159
6256,669.005
6257,699.448
6258,690.135
6259,692.614
6260,821.917
6261,822.064
6262,852.155
6263,845.118
6264,831.987
6265,748.200
6266,857.322
6267,894.207
6268,936.250
6269,919.506
6270,906.937
6271,933.500
6272,1004.794
6273,1057.777
6274,1078.211
6275,1296.506
6276,1289.431
6277,1511.605
6278,1529.715
6279,1688.931
6280,1761.694
6281,1855.879
6282,1879.651
6283,2110.933
6284,1966.975
6285,2163.838
6286,2194.247
6287,2183.058
6288,2302.717
6289,2316.463
6290,2528.573
6291,2660.581
6292,2552.263
6293,2575.822
6294,2455.349
6295,2514.471
6296,2451.269
6297,2530.407
6298,2666.893
6299,2615.384
6300,2319.386
6301,2336.389
6302,2007.836
6303,1805.923
6304,1519.085
6305,1802.087
6306,1642.564
6307,1517.816
6308,1391.925
6309,1108.785
6310,1176.182
6311,952.607
6312,853.954
6313,861.574
6314,648.626
6315,615.425
6316,579.756
6317,467.114
6318,442.731
6319,415.116
6320,373.162
6321,320.377
6322,313.823
6323,275.368
6324,264.647
6325,262.516
6326,240.376
6327,222.119
6328,217.902
6329,210.982
6330,123.515
6331,208.961
6332,166.367
6333,122.187
6334,175.656
6335,88.865
6336,97.788
6337,89.675
6338,67.301
6339,61.933
6340,63.629
6341,55.121
6342,55.932
6343,49.473
6344,51.870
6345,52.522
6346,60.265
6347,59.758
6348,99.442
6349,32.597
6350,36.830
6351,34.703
6352,23.371
6353,21.944
6354,23.127
6355,31.394
6356,24.671
6357,18.578
6358,29.187
6359,37.077
6360,31.839
6361,37.481
6362,44.690
6363,44.739
6364,71.789
6365,85.496
6366,158.427
6367,78.066
6368,84.075
6369,171.149
6370,181.425
6371,178.620
6372,187.615
6373,124.614
6374,92.106
6375,78.364
6376,60.484
6377,55.366
6378,56.924
6379,59.334
6380,57.555
6381,60.902
6382,58.565
6383,60.104
6384,43.977
6385,52.171
6386,54.287
6387,49.632
6388,54.264
6389,67.475
6390,71.514
6391,80.881
6392,79.475
6393,75.206
6394,72.204
6395,41.914
6396,49.121
6397,48.478
6398,51.475
6399,59.580
6400,76.178
6401,97.957
6402,103.768
6403,129.381
6404,143.465
6405,42.494
6406,58.658
6407,56.937
6408,60.919
6409,67.831
6410,71.287
6411,79.130
6412,89.570
6413,105.267
6414,125.116
6415,151.714
6416,188.506
6417,210.468
6418,229.069
6419,219.194
6420,200.104
6421,150.879
6422,131.914
6423,99.098
6424,97.359
6425,59.563
6426,63.548
6427,69.846
6428,72.995
6429,84.090
6430,97.167
6431,118.328
6432,131.413
6433,152.368
6434,180.526
6435,250.902
6436,243.274
6437,169.774
6438,195.288
6439,248.517
6440,316.639
6441,258.197
6442,268.761
6443,297.607
6444,299.973
6445,284.079
6446,296.620
6447,306.040
6448,350.262
6449,374.340
6450,401.253
6451,395.658
6452,395.414
6453,397.187
6454,409.810
6455,431.595
6456,419.286
6457,425.648
6458,419.470
6459,396.787
6460,389.438
6461,357.599
6462,352.357
6463,352.622
6464,339.084
6465,316.349
6466,322.270
6467,326.757
6468,278.872
6469,347.424
6470,321.124
6471,369.675
6472,366.761
6473,371.815
6474,369.047
6475,381.161
6476,405.342
6477,401.483
6478,376.720
6479,392.717
6480,370.192
6481,407.885
6482,442.070
6483,451.866
6484,482.709
6485,502.567
6486,536.893
6487,568.779
6488,559.371
6489,551.968
6490,563.347
6491,580.859
6492,578.703
6493,424.911
6494,501.907
6495,385.912
6496,517.911
6497,566.185
6498,381.141
6499,491.956
6500,396.120
6501,487.231
6502,525.537
6503,509.466
6504,524.845
6505,476.014
6506,434.623
6507,449.537
6508,425.821
6509,448.853
6510,423.324
6511,394.028
6512,327.204
6513,294.960
6514,236.745
6515,164.110
6516,218.225
6517,132.657
6518,125.078
6519,163.261
6520,221.173
6521,168.026
6522,136.884
6523,84.031
6524,67.603
6525,98.789
6526,127.364
6527,90.507
6528,57.987
6529,67.546
6530,57.381
6531,59.967
6532,64.816
6533,61.311
6534,61.361
6535,63.882
6536,74.105
6537,95.720
6538,111.556
6539,131.479
6540,155.694
6541,178.308
6542,191.612
6543,150.632
6544,232.585
6545,213.587
6546,204.708
6547,225.422
6548,238.005
6549,250.116
6550,256.150
6551,242.896
6552,245.935
6553,233.238
6554,186.055
6555,115.525
6556,69.457
6557,69.854
6558,80.579
6559,83.009
6560,85.687
6561,93.179
6562,95.867
6563,148.714
6564,258.889
6565,259.650
6566,349.771
6567,377.087
6568,309.306
6569,150.697
6570,136.461
6571,124.112
6572,107.138
6573,101.652
6574,107.224
6575,128.086
6576,138.021
6577,148.235
6578,164.233
6579,157.843
6580,176.181
6581,205.755
6582,227.756
6583,189.755
6584,132.999
6585,157.968
6586,145.462
6587,153.460
6588,177.597
6589,139.011
6590,140.938
6591,140.015
6592,156.126
6593,175.971
6594,170.886
6595,190.291
6596,187.155
6597,175.551
6598,156.842
6599,106.009
6600,269.076
6601,73.213
6602,144.106
6603,79.875
6604,153.299
6605,122.524
6606,141.684
6607,147.912
6608,154.023
6609,109.800
6610,281.398
6611,128.894
6612,320.051
6613,267.006
6614,337.693
6615,495.453
6616,457.827
6617,486.333
6618,556.326
6619,523.677
6620,492.195
6621,597.924
6622,485.195
6623,447.001
6624,549.556
6625,447.111
6626,506.474
6627,501.713
6628,551.944
6629,550.177
6630,530.585
6631,541.946
6632,451.231
6633,260.897
6634,272.556
6635,345.699
6636,273.545
6637,313.665
6638,259.078
6639,266.334
6640,318.636
6641,328.296
6642,322.765
6643,385.524
6644,334.870
6645,385.451
6646,370.758
6647,342.180
6648,350.302
6649,347.430
6650,356.451
6651,385.576
6652,398.556
6653,402.563
6654,391.820
6655,387.976
6656,368.448
6657,381.909
6658,386.332
6659,366.515
6660,362.997
6661,359.713
6662,362.941
6663,323.561
6664,294.207
6665,386.114
6666,259.297
6667,252.493
6668,262.179
6669,236.412
6670,239.152
6671,306.213
6672,236.293
6673,231.120
6674,270.255
6675,277.443
6676,273.561
6677,304.538
6678,302.215
6679,299.166
6680,343.532
6681,299.300
6682,285.630
6683,300.502
6684,226.427
6685,295.042
6686,267.197
6687,272.057
6688,279.863
6689,292.100
6690,292.835
6691,315.761
6692,266.941
6693,318.386
6694,324.598
6695,337.467
6696,327.267
6697,295.252
6698,353.156
6699,300.978
6700,295.028
6701,344.643
6702,330.218
6703,331.521
6704,309.048
6705,296.646
6706,316.365
6707,314.382
6708,331.910
6709,323.474
6710,360.545
6711,360.042
6712,358.077
6713,341.224
6714,355.900
6715,341.529
6716,327.128
6717,342.800
6718,308.247
6719,292.148
6720,282.718
6721,251.187
6722,263.107
6723,259.029
6724,260.819
6725,276.436
6726,280.009
6727,288.871
6728,277.276
6729,284.002
6730,271.269
6731,269.291
6732,262.089
6733,261.222
6734,263.346
6735,272.325
6736,255.582
6737,253.199
6738,275.393
6739,267.953
6740,288.168
6741,295.767
6742,331.619
6743,327.141
6744,353.726
6745,310.493
6746,377.564
6747,367.849
6748,379.963
6749,396.148
6750,397.610
6751,367.811
6752,383.375
6753,359.230
6754,390.182
6755,314.662
6756,325.208
6757,282.378
6758,261.748
6759,225.465
6760,209.180
6761,214.428
6762,192.705
6763,208.656
6764,222.787
6765,218.634
6766,211.939
6767,233.158
6768,213.067
6769,216.353
6770,224.879
6771,263.671
6772,266.371
6773,261.074
6774,280.159
6775,310.849
6776,294.189
6777,306.300
6778,340.077
6779,349.179
6780,401.213
6781,409.440
6782,470.920
6783,466.539
6784,499.615
6785,531.636
6786,524.123
6787,537.258
6788,526.640
6789,561.354
6790,540.927
6791,522.722
6792,554.447
6793,626.392
6794,602.793
6795,632.661
6796,648.274
6797,655.913
6798,696.525
6799,690.679
6800,697.570
6801,669.372
6802,649.385
6803,661.270
6804,601.188
6805,658.716
6806,616.614
6807,629.415
6808,617.498
6809,630.775
6810,604.618
6811,619.733
6812,601.667
6813,585.742
6814,583.018
6815,589.484
6816,569.261
6817,594.010
6818,578.363
6819,575.978
6820,584.142
6821,584.077
6822,578.293
6823,562.391
6824,553.146
6825,556.775
6826,572.626
6827,562.079
6828,561.902
6829,582.220
6830,547.343
6831,499.128
6832,540.538
6833,519.175
6834,533.617
6835,491.471
6836,573.969
6837,529.495
6838,489.890
6839,529.580
6840,426.561
6841,415.483
6842,409.186
6843,423.597
6844,410.334
6845,429.515
6846,437.545
6847,397.409
6848,442.953
6849,405.414
6850,409.639
6851,432.927
6852,384.128
6853,399.771
6854,389.031
6855,375.136
6856,426.658
6857,417.571
6858,431.174
6859,432.083
6860,451.651
6861,426.259
6862,471.026
6863,417.755
6864,440.684
6865,461.414
6866,461.332
6867,494.050
6868,521.131
6869,543.244
6870,607.515
6871,574.878
6872,597.290
6873,639.271
6874,628.827
6875,630.744
6876,653.587
6877,645.037
6878,578.692
6879,642.217
6880,568.679
6881,593.071
6882,590.649
6883,653.897
6884,613.485
6885,643.634
6886,630.685
6887,596.597
6888,626.054
6889,580.267
6890,626.328
6891,593.343
6892,530.951
6893,539.690
6894,534.235
6895,526.455
6896,559.585
6897,530.545
6898,543.166
6899,489.691
6900,526.045
6901,551.162
6902,522.758
6903,569.158
6904,546.384
6905,574.551
6906,578.950
6907,545.736
6908,539.318
6909,549.006
6910,532.256
6911,559.629
6912,515.776
6913,522.091
6914,521.948
6915,504.001
6916,486.875
6917,513.473
6918,446.914
6919,435.519
6920,421.778
6921,362.811
6922,336.993
6923,320.368
6924,304.563
6925,276.235
6926,229.934
6927,191.312
6928,148.262
6929,140.192
6930,130.898
6931,109.484
6932,117.253
6933,109.430
6934,122.537
6935,125.130
6936,140.161
6937,124.250
6938,135.375
6939,118.022
6940,112.859
6941,101.416
6942,94.773
6943,105.741
6944,117.980
6945,134.319
6946,168.869
6947,193.685
6948,217.680
6949,187.656
6950,250.723
6951,252.442
6952,276.493
6953,359.527
6954,440.833
6955,462.881
6956,464.849
6957,481.454
6958,496.667
6959,539.741
6960,573.642
6961,519.499
6962,487.723
6963,373.307
6964,330.947
6965,310.205
6966,270.523
6967,140.499
6968,123.256
6969,113.460
6970,124.279
6971,171.983
6972,158.419
6973,187.366
6974,160.398
6975,142.514
6976,179.169
6977,171.416
6978,164.043
6979,156.221
6980,131.714
6981,107.534
6982,191.784
6983,196.365
6984,192.974
6985,213.053
6986,222.638
6987,216.116
6988,174.638
6989,182.945
6990,172.166
6991,213.474
6992,216.140
6993,224.349
6994,221.052
6995,198.321
6996,214.740
6997,184.017
6998,173.196
6999,216.266
7000,187.581
7001,193.093
7002,210.932
7003,217.122
7004,201.569
7005,226.424
7006,231.121
7007,214.494
7008,233.752
7009,255.586
7010,270.266
7011,279.423
7012,288.747
7013,299.018
7014,262.404
7015,271.657
7016,261.582
7017,269.205
7018,247.124
7019,244.902
7020,249.990
7021,249.052
7022,261.769
7023,282.521
7024,291.214
7025,289.189
7026,306.018
7027,278.778
7028,285.271
7029,271.145
7030,269.624
7031,267.103
7032,259.236
7033,260.381
7034,255.076
7035,236.781
7036,236.710
7037,234.132
7038,225.603
7039,227.580
7040,219.912
7041,211.879
7042,208.755
7043,208.844
7044,209.058
7045,205.347
7046,200.552
7047,198.192
7048,208.314
7049,210.944
7050,216.020
7051,231.207
7052,233.819
7053,228.681
7054,237.836
7055,228.812
7056,234.435
7057,241.095
7058,241.928
7059,247.733
7060,229.172
7061,235.404
7062,239.157
7063,240.487
7064,249.756
7065,226.623
7066,233.911
7067,216.748
7068,194.113
7069,210.218
7070,217.126
7071,189.744
7072,189.771
7073,230.981
7074,179.685
7075,177.804
7076,204.503
7077,203.384
7078,203.612
7079,197.752
7080,234.956
7081,228.404
7082,203.801
7083,243.544
7084,276.333
7085,252.924
7086,251.867
7087,242.310
7088,246.621
7089,253.351
7090,245.178
7091,257.230
7092,257.817
7093,252.863
7094,245.068
7095,268.740
7096,287.283
7097,298.555
7098,308.943
7099,324.079
7100,339.143
7101,399.491
7102,402.642
7103,424.450
7104,431.557
7105,412.146
7106,426.595
7107,381.247
7108,409.320
7109,407.075
7110,422.541
7111,458.647
7112,433.208
7113,462.506
7114,441.102
7115,436.026
7116,404.607
7117,362.623
7118,232.773
7119,207.400
7120,193.296
7121,178.463
7122,173.055
7123,151.640
7124,138.005
7125,131.590
7126,103.945
7127,99.896
7128,95.365
7129,79.565
7130,57.634
7131,125.128
7132,87.199
7133,110.773
7134,107.377
7135,120.744
7136,79.134
7137,90.307
7138,101.296
7139,91.230
7140,77.229
7141,64.233
7142,101.601
7143,64.356
7144,77.826
7145,83.552
7146,86.463
7147,72.224
7148,100.658
7149,104.546
7150,113.722
7151,124.127
7152,154.434
7153,167.201
7154,162.806
7155,187.328
7156,145.800
7157,151.124
7158,156.990
7159,124.923
7160,129.143
7161,126.990
7162,123.168
7163,92.216
7164,84.333
7165,74.042
7166,64.320
7167,52.489
7168,36.332
7169,29.010
7170,26.144
7171,25.954
7172,21.503
7173,22.602
7174,31.917
7175,49.557
7176,70.255
7177,77.529
7178,93.548
7179,85.951
7180,76.803
7181,70.653
7182,64.024
7183,64.085
7184,68.696
7185,77.083
7186,83.672
7187,90.065
7188,71.826
7189,57.284
7190,54.666
7191,58.506
7192,54.038
7193,44.476
7194,54.127
7195,61.799
7196,34.043
7197,30.406
7198,29.695
7199,39.038
7200,48.620
7201,43.010
7202,47.863
7203,46.385
7204,36.173
7205,39.615
7206,42.613
7207,42.359
7208,41.051
7209,38.257
7210,30.190
7211,36.685
7212,47.553
7213,39.213
7214,53.192
7215,58.456
7216,71.313
7217,80.450
7218,84.784
7219,89.573
7220,54.262
7221,67.043
7222,58.632
7223,45.261
7224,37.697
7225,40.636
7226,27.784
7227,20.414
7228,14.555
7229,9.675
7230,5.850
7231,6.243
7232,4.707
7233,5.435
7234,5.020
7235,6.138
7236,4.829
7237,5.253
7238,5.028
7239,5.982
7240,5.405
7241,6.134
7242,7.113
7243,8.504
7244,6.053
7245,6.389
7246,7.411
7247,9.056
7248,7.621
7249,4.300
7250,3.444
7251,3.363
7252,2.778
7253,4.382
7254,5.630
7255,9.124
7256,15.918
7257,18.466
7258,23.358
7259,21.658
7260,23.772
7261,23.723
7262,28.090
7263,12.703
7264,22.812
7265,27.749
7266,14.246
7267,12.965
7268,14.524
7269,17.755
7270,15.530
7271,11.500
7272,11.509
7273,12.989
7274,11.950
7275,16.833
7276,15.134
7277,8.576
7278,7.794
7279,9.270
7280,8.495
7281,7.925
7282,7.498
7283,8.913
7284,7.509
7285,8.097
7286,8.771
7287,10.710
7288,12.010
7289,12.665
7290,12.922
7291,16.213
7292,15.155
7293,18.445
7294,25.234
7295,35.458
7296,43.306
7297,47.198
7298,53.098
7299,65.917
7300,81.871
7301,91.974
7302,102.365
7303,107.688
7304,112.739
7305,113.949
7306,107.030
7307,97.243
7308,92.890
7309,80.711
7310,73.539
7311,34.416
7312,46.871
7313,30.755
7314,24.229
7315,27.678
7316,41.527
7317,34.482
7318,26.555
7319,47.507
7320,56.388
7321,82.713
7322,107.875
7323,157.997
7324,201.466
7325,290.686
7326,144.114
7327,64.374
7328,170.606
7329,156.353
7330,153.382
7331,121.617
7332,246.498
7333,232.567
7334,217.911
7335,296.501
7336,204.146
7337,240.539
7338,232.977
7339,181.751
7340,152.614
7341,139.453
7342,133.347
7343,127.040
7344,137.942
7345,131.450
7346,131.730
7347,131.048
7348,127.091
7349,116.520
7350,108.380
7351,107.657
7352,104.524
7353,101.027
7354,99.960
7355,107.731
7356,99.764
7357,91.493
7358,99.440
7359,104.479
7360,103.163
7361,103.997
7362,107.478
7363,112.010
7364,110.509
7365,112.804
7366,112.103
7367,111.084
7368,114.511
7369,113.978
7370,113.879
7371,116.135
7372,118.023
7373,117.778
7374,118.963
7375,117.855
7376,121.376
7377,123.496
7378,118.415
7379,117.216
7380,111.177
7381,105.619
7382,108.667
7383,100.561
7384,102.701
7385,103.778
7386,101.307
7387,92.901
7388,96.172
7389,106.414
7390,107.864
7391,112.236
7392,120.462
7393,118.226
7394,104.980
7395,83.736
7396,96.579
7397,109.559
7398,110.906
7399,113.100
7400,104.185
7401,102.738
7402,123.966
7403,128.873
7404,135.039
7405,130.599
7406,129.737
7407,134.713
7408,144.052
7409,145.147
7410,147.820
7411,154.708
7412,142.306
7413,137.795
7414,139.055
7415,127.347
7416,120.876
7417,128.059
7418,115.783
7419,105.326
7420,115.400
7421,119.992
7422,129.118
7423,132.983
7424,143.482
7425,156.824
7426,171.550
7427,177.429
7428,178.913
7429,180.781
7430,179.077
7431,138.986
7432,150.263
7433,143.104
7434,127.553
7435,130.926
7436,129.643
7437,135.255
7438,139.602
7439,137.897
7440,138.996
7441,151.672
7442,132.557
7443,151.405
7444,154.469
7445,134.701
7446,155.573
7447,155.454
7448,145.833
7449,155.612
7450,150.153
7451,149.968
7452,153.024
7453,162.241
7454,148.706
7455,168.423
7456,137.912
7457,134.414
7458,138.386
7459,126.849
7460,147.560
7461,123.543
7462,137.372
7463,142.469
7464,141.020
7465,160.623
7466,135.916
7467,147.771
7468,171.611
7469,146.274
7470,163.759
7471,165.363
7472,147.246
7473,164.652
7474,177.780
7475,165.186
7476,171.765
7477,181.044
7478,172.392
7479,176.396
7480,200.247
7481,188.007
7482,208.799
7483,206.007
7484,198.878
7485,238.770
7486,230.862
7487,225.727
7488,231.843
7489,236.146
7490,230.719
7491,239.137
7492,238.644
7493,234.682
7494,257.181
7495,247.903
7496,263.829
7497,258.524
7498,260.354
7499,259.453
7500,239.666
7501,226.910
7502,250.461
7503,224.442
7504,221.787
7505,239.685
7506,238.253
7507,237.039
7508,250.205
7509,291.386
7510,269.919
7511,275.322
7512,313.157
7513,260.285
7514,294.973
7515,302.732
7516,268.390
7517,310.382
7518,306.634
7519,296.983
7520,325.958
7521,335.008
7522,329.036
7523,336.987
7524,333.043
7525,304.959
7526,341.061
7527,340.532
7528,357.324
7529,385.824
7530,393.649
7531,408.702
7532,437.647
7533,444.003
7534,457.762
7535,452.712
7536,480.321
7537,504.931
7538,515.794
7539,525.038
7540,535.349
7541,545.146
7542,550.209
7543,550.158
7544,556.465
7545,556.731
7546,573.705
7547,585.987
7548,593.672
7549,597.780
7550,603.517
7551,604.562
7552,602.981
7553,592.458
7554,595.825
7555,595.283
7556,593.366
7557,601.705
7558,609.683
7559,613.351
7560,615.734
7561,615.991
7562,623.681
7563,625.981
7564,630.124
7565,632.070
7566,640.659
7567,635.323
7568,638.356
7569,640.410
7570,604.029
7571,572.255
7572,520.097
7573,522.265
7574,443.046
7575,376.588
7576,373.802
7577,374.266
7578,378.973
7579,384.548
7580,393.202
7581,403.177
7582,402.881
7583,388.311
7584,387.504
7585,356.983
7586,318.567
7587,343.672
7588,335.730
7589,337.864
7590,348.804
7591,307.961
7592,295.915
7593,292.130
7594,283.157
7595,281.914
7596,288.772
7597,302.900
7598,309.827
7599,332.272
7600,334.318
7601,341.422
7602,310.297
7603,199.605
7604,197.359
7605,244.242
7606,171.020
7607,175.211
7608,185.731
7609,177.786
7610,146.516
7611,167.648
7612,143.857
7613,133.750
7614,133.521
7615,163.988
7616,139.238
7617,199.839
7618,177.319
7619,212.149
7620,226.874
7621,249.150
7622,242.419
7623,289.931
7624,335.976
7625,328.524
7626,341.848
7627,341.462
7628,334.688
7629,327.419
7630,324.581
7631,327.416
7632,294.349
7633,291.693
7634,280.386
7635,268.902
7636,261.119
7637,255.985
7638,245.018
7639,234.656
7640,230.102
7641,218.129
7642,198.995
7643,186.718
7644,176.454
7645,171.366
7646,172.575
7647,170.263
7648,165.251
7649,163.082
7650,173.574
7651,184.684
7652,190.083
7653,197.254
7654,198.437
7655,197.362
7656,194.307
7657,185.722
7658,179.715
7659,172.707
7660,152.358
7661,148.746
7662,150.044
7663,148.602
7664,143.976
7665,143.106
7666,136.046
7667,131.907
7668,128.217
7669,128.869
7670,123.346
7671,111.534
7672,106.516
7673,104.284
7674,103.357
7675,104.169
7676,93.834
7677,113.043
7678,120.312
7679,99.452
7680,101.181
7681,114.705
7682,108.909
7683,97.862
7684,94.933
7685,103.853
7686,77.275
7687,102.327
7688,90.308
7689,89.552
7690,124.170
7691,116.497
7692,117.492
7693,119.425
7694,132.610
7695,144.624
7696,147.619
7697,141.764
7698,155.896
7699,146.613
7700,151.072
7701,143.298
7702,119.730
7703,96.630
7704,67.737
7705,116.519
7706,133.334
7707,108.184
7708,121.512
7709,123.896
7710,117.597
7711,117.748
7712,112.249
7713,104.269
7714,108.973
7715,104.492
7716,100.102
7717,101.730
7718,96.538
7719,93.215
7720,90.121
7721,82.718
7722,82.251
7723,74.553
7724,69.106
7725,70.880
7726,95.842
7727,87.217
7728,93.344
7729,93.619
7730,95.772
7731,80.518
7732,60.162
7733,58.361
7734,110.791
7735,133.031
7736,115.914
7737,140.826
7738,173.572
7739,183.993
7740,189.699
7741,186.577
7742,171.094
7743,161.936
7744,164.630
7745,148.724
7746,131.857
7747,137.393
7748,131.619
7749,129.430
7750,138.161
7751,126.488
7752,146.347
7753,160.832
7754,166.368
7755,165.093
7756,179.254
7757,183.907
7758,178.243
7759,160.030
7760,103.563
7761,106.681
7762,118.103
7763,109.199
7764,127.589
7765,126.055
7766,125.012
7767,117.625
7768,123.646
7769,129.819
7770,130.564
7771,124.396
7772,128.308
7773,124.919
7774,118.961
7775,125.543
7776,124.530
7777,121.889
7778,123.213
7779,119.095
7780,118.258
7781,123.163
7782,125.950
7783,139.589
7784,151.825
7785,164.489
7786,176.467
7787,184.228
7788,196.095
7789,204.801
7790,208.547
7791,210.866
7792,204.441
7793,190.511
7794,189.175
7795,192.411
7796,202.638
7797,209.267
7798,209.933
7799,209.441
7800,214.724
7801,221.684
7802,228.768
7803,237.462
7804,236.532
7805,245.724
7806,254.652
7807,255.579
7808,252.931
7809,259.378
7810,284.007
7811,288.513
7812,296.491
7813,310.407
7814,319.639
7815,334.445
7816,330.325
7817,337.246
7818,333.645
7819,331.907
7820,333.128
7821,307.481
7822,296.445
7823,281.134
7824,264.332
7825,263.783
7826,254.583
7827,250.146
7828,238.607
7829,242.026
7830,243.319
7831,239.520
7832,231.029
7833,225.311
7834,232.654
7835,206.463
7836,213.329
7837,212.764
7838,195.223
7839,197.385
7840,186.961
7841,179.070
7842,172.004
7843,155.539
7844,128.567
7845,135.555
7846,132.700
7847,142.657
7848,160.754
7849,190.766
7850,231.796
7851,271.796
7852,302.934
7853,342.963
7854,374.435
7855,381.736
7856,400.873
7857,423.608
7858,432.061
7859,455.762
7860,468.883
7861,475.461
7862,485.567
7863,516.127
7864,533.586
7865,552.872
7866,583.072
7867,605.244
7868,626.388
7869,652.840
7870,670.545
7871,677.243
7872,680.988
7873,681.520
7874,672.044
7875,688.102
7876,670.262
7877,695.540
7878,701.915
7879,692.156
7880,689.813
7881,682.475
7882,675.252
7883,693.496
7884,664.167
7885,587.094
7886,548.691
7887,557.394
7888,540.005
7889,526.478
7890,511.215
7891,477.308
7892,458.556
7893,440.376
7894,428.257
7895,412.364
7896,410.935
7897,437.118
7898,436.341
7899,412.118
7900,380.639
7901,349.111
7902,284.179
7903,146.145
7904,108.962
7905,130.597
7906,181.634
7907,172.523
7908,163.159
7909,98.160
7910,183.686
7911,168.332
7912,223.543
7913,179.593
7914,171.904
7915,275.373
7916,318.420
7917,329.047
7918,353.098
7919,347.110
7920,348.601
7921,336.967
7922,331.804
7923,308.928
7924,295.366
7925,286.106
7926,278.680
7927,284.530
7928,288.060
7929,312.441
7930,352.897
7931,371.538
7932,357.703
7933,296.530
7934,269.052
7935,195.784
7936,188.935
7937,325.224
7938,310.123
7939,276.341
7940,334.605
7941,301.534
7942,259.813
7943,257.948
7944,252.000
7945,285.087
7946,294.937
7947,287.083
7948,305.449
7949,301.182
7950,274.096
7951,288.786
7952,308.259
7953,310.540
7954,302.002
7955,294.591
7956,313.936
7957,297.800
7958,279.596
7959,290.321
7960,313.918
7961,219.729
7962,174.991
7963,215.518
7964,163.635
7965,99.232
7966,262.689
7967,225.466
7968,149.458
7969,336.626
7970,201.209
7971,187.157
7972,237.266
7973,216.036
7974,232.272
7975,255.972
7976,279.226
7977,281.486
7978,310.970
7979,301.711
7980,311.046
7981,326.386
7982,318.632
7983,308.438
7984,327.275
7985,318.621
7986,315.549
7987,327.278
7988,314.114
7989,325.929
7990,329.981
7991,331.986
7992,334.651
7993,352.250
7994,359.448
